CvA term name	CvA term id	apply to CvA children terms	CvB term name	CvB term id	apply to CvB children terms	"is CvA CvB instance combination expected (NO-error, YES-ok, MAYBE-weird)"
     phosphotransfer assay 	MI:0841	FALSE	self	MI:0503	FALSE	YES
     phosphotransfer assay 	MI:0841	FALSE	suppressed gene	MI:0582	FALSE	NO
     phosphotransfer assay 	MI:0841	FALSE	suppressor gene	MI:0581	FALSE	NO
     phosphotransfer assay 	MI:0841	FALSE	unspecified role	MI:0499	FALSE	MAYBE
     polymerase assay 	MI:0696	FALSE	experimental role	MI:0495	FALSE	NO
     polymerase assay 	MI:0696	FALSE	ancillary	MI:0684	FALSE	NO
     polymerase assay 	MI:0696	FALSE	bait	MI:0496	FALSE	NO
     polymerase assay 	MI:0696	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
     polymerase assay 	MI:0696	FALSE	fluorescence donor	MI:0583	FALSE	NO
     polymerase assay 	MI:0696	FALSE	neutral component	MI:0497	FALSE	YES
     polymerase assay 	MI:0696	FALSE	prey	MI:0498	FALSE	NO
     polymerase assay 	MI:0696	FALSE	putative self	MI:0898	FALSE	YES
     polymerase assay 	MI:0696	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
     polymerase assay 	MI:0696	FALSE	self	MI:0503	FALSE	YES
     polymerase assay 	MI:0696	FALSE	suppressed gene	MI:0582	FALSE	NO
     polymerase assay 	MI:0696	FALSE	suppressor gene	MI:0581	FALSE	NO
     polymerase assay 	MI:0696	FALSE	unspecified role	MI:0499	FALSE	MAYBE
      dna directed dna polymerase assay 	MI:0697	FALSE	experimental role	MI:0495	FALSE	NO
      dna directed dna polymerase assay 	MI:0697	FALSE	ancillary	MI:0684	FALSE	NO
      dna directed dna polymerase assay 	MI:0697	FALSE	bait	MI:0496	FALSE	NO
      dna directed dna polymerase assay 	MI:0697	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
      dna directed dna polymerase assay 	MI:0697	FALSE	fluorescence donor	MI:0583	FALSE	NO
      dna directed dna polymerase assay 	MI:0697	FALSE	neutral component	MI:0497	FALSE	YES
      dna directed dna polymerase assay 	MI:0697	FALSE	prey	MI:0498	FALSE	NO
      dna directed dna polymerase assay 	MI:0697	FALSE	putative self	MI:0898	FALSE	YES
      dna directed dna polymerase assay 	MI:0697	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
      dna directed dna polymerase assay 	MI:0697	FALSE	self	MI:0503	FALSE	YES
      dna directed dna polymerase assay 	MI:0697	FALSE	suppressed gene	MI:0582	FALSE	NO
      dna directed dna polymerase assay 	MI:0697	FALSE	suppressor gene	MI:0581	FALSE	NO
      dna directed dna polymerase assay 	MI:0697	FALSE	unspecified role	MI:0499	FALSE	MAYBE
      dna directed rna polymerase assay 	MI:0698	FALSE	experimental role	MI:0495	FALSE	NO
      dna directed rna polymerase assay 	MI:0698	FALSE	ancillary	MI:0684	FALSE	NO
      dna directed rna polymerase assay 	MI:0698	FALSE	bait	MI:0496	FALSE	NO
      dna directed rna polymerase assay 	MI:0698	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
      dna directed rna polymerase assay 	MI:0698	FALSE	fluorescence donor	MI:0583	FALSE	NO
      dna directed rna polymerase assay 	MI:0698	FALSE	neutral component	MI:0497	FALSE	YES
      dna directed rna polymerase assay 	MI:0698	FALSE	prey	MI:0498	FALSE	NO
      dna directed rna polymerase assay 	MI:0698	FALSE	putative self	MI:0898	FALSE	YES
      dna directed rna polymerase assay 	MI:0698	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
      dna directed rna polymerase assay 	MI:0698	FALSE	self	MI:0503	FALSE	YES
      dna directed rna polymerase assay 	MI:0698	FALSE	suppressed gene	MI:0582	FALSE	NO
      dna directed rna polymerase assay 	MI:0698	FALSE	suppressor gene	MI:0581	FALSE	NO
      dna directed rna polymerase assay 	MI:0698	FALSE	unspecified role	MI:0499	FALSE	MAYBE
      rna directed dna polymerase assay 	MI:0699	FALSE	experimental role	MI:0495	FALSE	NO
      rna directed dna polymerase assay 	MI:0699	FALSE	ancillary	MI:0684	FALSE	NO
      rna directed dna polymerase assay 	MI:0699	FALSE	bait	MI:0496	FALSE	NO
      rna directed dna polymerase assay 	MI:0699	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
      rna directed dna polymerase assay 	MI:0699	FALSE	fluorescence donor	MI:0583	FALSE	NO
      rna directed dna polymerase assay 	MI:0699	FALSE	neutral component	MI:0497	FALSE	YES
      rna directed dna polymerase assay 	MI:0699	FALSE	prey	MI:0498	FALSE	NO
      rna directed dna polymerase assay 	MI:0699	FALSE	putative self	MI:0898	FALSE	YES
      rna directed dna polymerase assay 	MI:0699	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
      rna directed dna polymerase assay 	MI:0699	FALSE	self	MI:0503	FALSE	YES
      rna directed dna polymerase assay 	MI:0699	FALSE	suppressed gene	MI:0582	FALSE	NO
      rna directed dna polymerase assay 	MI:0699	FALSE	suppressor gene	MI:0581	FALSE	NO
      rna directed dna polymerase assay 	MI:0699	FALSE	unspecified role	MI:0499	FALSE	MAYBE
      rna directed rna polymerase assay 	MI:0700	FALSE	experimental role	MI:0495	FALSE	NO
      rna directed rna polymerase assay 	MI:0700	FALSE	ancillary	MI:0684	FALSE	NO
      rna directed rna polymerase assay 	MI:0700	FALSE	bait	MI:0496	FALSE	NO
      rna directed rna polymerase assay 	MI:0700	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
      rna directed rna polymerase assay 	MI:0700	FALSE	fluorescence donor	MI:0583	FALSE	NO
      rna directed rna polymerase assay 	MI:0700	FALSE	neutral component	MI:0497	FALSE	YES
      rna directed rna polymerase assay 	MI:0700	FALSE	prey	MI:0498	FALSE	NO
      rna directed rna polymerase assay 	MI:0700	FALSE	putative self	MI:0898	FALSE	YES
      rna directed rna polymerase assay 	MI:0700	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
      rna directed rna polymerase assay 	MI:0700	FALSE	self	MI:0503	FALSE	YES
      rna directed rna polymerase assay 	MI:0700	FALSE	suppressed gene	MI:0582	FALSE	NO
      rna directed rna polymerase assay 	MI:0700	FALSE	suppressor gene	MI:0581	FALSE	NO
      rna directed rna polymerase assay 	MI:0700	FALSE	unspecified role	MI:0499	FALSE	MAYBE
     protease assay 	MI:0435	FALSE	experimental role	MI:0495	FALSE	NO
     protease assay 	MI:0435	FALSE	ancillary	MI:0684	FALSE	NO
     protease assay 	MI:0435	FALSE	bait	MI:0496	FALSE	NO
     protease assay 	MI:0435	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
     protease assay 	MI:0435	FALSE	fluorescence donor	MI:0583	FALSE	NO
     protease assay 	MI:0435	FALSE	neutral component	MI:0497	FALSE	YES
     protease assay 	MI:0435	FALSE	prey	MI:0498	FALSE	NO
     protease assay 	MI:0435	FALSE	putative self	MI:0898	FALSE	YES
     protease assay 	MI:0435	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
     protease assay 	MI:0435	FALSE	self	MI:0503	FALSE	YES
     protease assay 	MI:0435	FALSE	suppressed gene	MI:0582	FALSE	NO
     protease assay 	MI:0435	FALSE	suppressor gene	MI:0581	FALSE	NO
     protease assay 	MI:0435	FALSE	unspecified role	MI:0499	FALSE	MAYBE
      collagen film assay 	MI:0513	FALSE	experimental role	MI:0495	FALSE	NO
      collagen film assay 	MI:0513	FALSE	ancillary	MI:0684	FALSE	NO
      collagen film assay 	MI:0513	FALSE	bait	MI:0496	FALSE	NO
      collagen film assay 	MI:0513	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
      collagen film assay 	MI:0513	FALSE	fluorescence donor	MI:0583	FALSE	NO
      collagen film assay 	MI:0513	FALSE	neutral component	MI:0497	FALSE	YES
      collagen film assay 	MI:0513	FALSE	prey	MI:0498	FALSE	NO
      collagen film assay 	MI:0513	FALSE	putative self	MI:0898	FALSE	YES
      collagen film assay 	MI:0513	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
      collagen film assay 	MI:0513	FALSE	self	MI:0503	FALSE	YES
      collagen film assay 	MI:0513	FALSE	suppressed gene	MI:0582	FALSE	NO
      collagen film assay 	MI:0513	FALSE	suppressor gene	MI:0581	FALSE	NO
      collagen film assay 	MI:0513	FALSE	unspecified role	MI:0499	FALSE	MAYBE
      protease homogeneous time resolved fluorescence 	MI:0511	FALSE	experimental role	MI:0495	FALSE	NO
      protease homogeneous time resolved fluorescence 	MI:0511	FALSE	ancillary	MI:0684	FALSE	NO
      protease homogeneous time resolved fluorescence 	MI:0511	FALSE	bait	MI:0496	FALSE	NO
      protease homogeneous time resolved fluorescence 	MI:0511	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
      protease homogeneous time resolved fluorescence 	MI:0511	FALSE	fluorescence donor	MI:0583	FALSE	NO
      protease homogeneous time resolved fluorescence 	MI:0511	FALSE	neutral component	MI:0497	FALSE	YES
      protease homogeneous time resolved fluorescence 	MI:0511	FALSE	prey	MI:0498	FALSE	NO
      protease homogeneous time resolved fluorescence 	MI:0511	FALSE	putative self	MI:0898	FALSE	YES
      protease homogeneous time resolved fluorescence 	MI:0511	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
      protease homogeneous time resolved fluorescence 	MI:0511	FALSE	self	MI:0503	FALSE	YES
      protease homogeneous time resolved fluorescence 	MI:0511	FALSE	suppressed gene	MI:0582	FALSE	NO
      protease homogeneous time resolved fluorescence 	MI:0511	FALSE	suppressor gene	MI:0581	FALSE	NO
      protease homogeneous time resolved fluorescence 	MI:0511	FALSE	unspecified role	MI:0499	FALSE	MAYBE
      zymography 	MI:0512	FALSE	experimental role	MI:0495	FALSE	NO
      zymography 	MI:0512	FALSE	ancillary	MI:0684	FALSE	NO
      zymography 	MI:0512	FALSE	bait	MI:0496	FALSE	NO
      zymography 	MI:0512	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
      zymography 	MI:0512	FALSE	fluorescence donor	MI:0583	FALSE	NO
      zymography 	MI:0512	FALSE	neutral component	MI:0497	FALSE	YES
      zymography 	MI:0512	FALSE	prey	MI:0498	FALSE	NO
      zymography 	MI:0512	FALSE	putative self	MI:0898	FALSE	YES
      zymography 	MI:0512	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
      zymography 	MI:0512	FALSE	self	MI:0503	FALSE	YES
      zymography 	MI:0512	FALSE	suppressed gene	MI:0582	FALSE	NO
      zymography 	MI:0512	FALSE	suppressor gene	MI:0581	FALSE	NO
      zymography 	MI:0512	FALSE	unspecified role	MI:0499	FALSE	MAYBE
     protein kinase assay 	MI:0424	FALSE	experimental role	MI:0495	FALSE	NO
     protein kinase assay 	MI:0424	FALSE	ancillary	MI:0684	FALSE	NO
     protein kinase assay 	MI:0424	FALSE	bait	MI:0496	FALSE	NO
     protein kinase assay 	MI:0424	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
     protein kinase assay 	MI:0424	FALSE	fluorescence donor	MI:0583	FALSE	NO
     protein kinase assay 	MI:0424	FALSE	neutral component	MI:0497	FALSE	YES
     protein kinase assay 	MI:0424	FALSE	prey	MI:0498	FALSE	NO
     protein kinase assay 	MI:0424	FALSE	putative self	MI:0898	FALSE	YES
     protein kinase assay 	MI:0424	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
     protein kinase assay 	MI:0424	FALSE	self	MI:0503	FALSE	YES
     protein kinase assay 	MI:0424	FALSE	suppressed gene	MI:0582	FALSE	NO
     protein kinase assay 	MI:0424	FALSE	suppressor gene	MI:0581	FALSE	NO
     protein kinase assay 	MI:0424	FALSE	unspecified role	MI:0499	FALSE	MAYBE
      in-gel kinase assay 	MI:0423	FALSE	experimental role	MI:0495	FALSE	NO
      in-gel kinase assay 	MI:0423	FALSE	ancillary	MI:0684	FALSE	NO
      in-gel kinase assay 	MI:0423	FALSE	bait	MI:0496	FALSE	NO
      in-gel kinase assay 	MI:0423	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
      in-gel kinase assay 	MI:0423	FALSE	fluorescence donor	MI:0583	FALSE	NO
      in-gel kinase assay 	MI:0423	FALSE	neutral component	MI:0497	FALSE	YES
      in-gel kinase assay 	MI:0423	FALSE	prey	MI:0498	FALSE	NO
      in-gel kinase assay 	MI:0423	FALSE	putative self	MI:0898	FALSE	YES
      in-gel kinase assay 	MI:0423	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
      in-gel kinase assay 	MI:0423	FALSE	self	MI:0503	FALSE	YES
      in-gel kinase assay 	MI:0423	FALSE	suppressed gene	MI:0582	FALSE	NO
      in-gel kinase assay 	MI:0423	FALSE	suppressor gene	MI:0581	FALSE	NO
      in-gel kinase assay 	MI:0423	FALSE	unspecified role	MI:0499	FALSE	MAYBE
      kinase homogeneous time resolved fluorescence 	MI:0420	FALSE	experimental role	MI:0495	FALSE	NO
      kinase homogeneous time resolved fluorescence 	MI:0420	FALSE	ancillary	MI:0684	FALSE	NO
      kinase homogeneous time resolved fluorescence 	MI:0420	FALSE	bait	MI:0496	FALSE	NO
      kinase homogeneous time resolved fluorescence 	MI:0420	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
      kinase homogeneous time resolved fluorescence 	MI:0420	FALSE	fluorescence donor	MI:0583	FALSE	NO
      kinase homogeneous time resolved fluorescence 	MI:0420	FALSE	neutral component	MI:0497	FALSE	YES
      kinase homogeneous time resolved fluorescence 	MI:0420	FALSE	prey	MI:0498	FALSE	NO
      kinase homogeneous time resolved fluorescence 	MI:0420	FALSE	putative self	MI:0898	FALSE	YES
      kinase homogeneous time resolved fluorescence 	MI:0420	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
      kinase homogeneous time resolved fluorescence 	MI:0420	FALSE	self	MI:0503	FALSE	YES
      kinase homogeneous time resolved fluorescence 	MI:0420	FALSE	suppressed gene	MI:0582	FALSE	NO
      kinase homogeneous time resolved fluorescence 	MI:0420	FALSE	suppressor gene	MI:0581	FALSE	NO
      kinase homogeneous time resolved fluorescence 	MI:0420	FALSE	unspecified role	MI:0499	FALSE	MAYBE
      kinase scintillation proximity assay 	MI:0425	FALSE	experimental role	MI:0495	FALSE	NO
      kinase scintillation proximity assay 	MI:0425	FALSE	ancillary	MI:0684	FALSE	NO
      kinase scintillation proximity assay 	MI:0425	FALSE	bait	MI:0496	FALSE	NO
      kinase scintillation proximity assay 	MI:0425	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
      kinase scintillation proximity assay 	MI:0425	FALSE	fluorescence donor	MI:0583	FALSE	NO
      kinase scintillation proximity assay 	MI:0425	FALSE	neutral component	MI:0497	FALSE	YES
      kinase scintillation proximity assay 	MI:0425	FALSE	prey	MI:0498	FALSE	NO
      kinase scintillation proximity assay 	MI:0425	FALSE	putative self	MI:0898	FALSE	YES
      kinase scintillation proximity assay 	MI:0425	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
      kinase scintillation proximity assay 	MI:0425	FALSE	self	MI:0503	FALSE	YES
      kinase scintillation proximity assay 	MI:0425	FALSE	suppressed gene	MI:0582	FALSE	NO
      kinase scintillation proximity assay 	MI:0425	FALSE	suppressor gene	MI:0581	FALSE	NO
      kinase scintillation proximity assay 	MI:0425	FALSE	unspecified role	MI:0499	FALSE	MAYBE
     ribonuclease assay 	MI:0920	FALSE	experimental role	MI:0495	FALSE	NO
     ribonuclease assay 	MI:0920	FALSE	ancillary	MI:0684	FALSE	NO
     ribonuclease assay 	MI:0920	FALSE	bait	MI:0496	FALSE	NO
     ribonuclease assay 	MI:0920	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
     ribonuclease assay 	MI:0920	FALSE	fluorescence donor	MI:0583	FALSE	NO
     ribonuclease assay 	MI:0920	FALSE	neutral component	MI:0497	FALSE	YES
     ribonuclease assay 	MI:0920	FALSE	prey	MI:0498	FALSE	NO
     ribonuclease assay 	MI:0920	FALSE	putative self	MI:0898	FALSE	YES
     ribonuclease assay 	MI:0920	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
     ribonuclease assay 	MI:0920	FALSE	self	MI:0503	FALSE	YES
     ribonuclease assay 	MI:0920	FALSE	suppressed gene	MI:0582	FALSE	NO
     ribonuclease assay 	MI:0920	FALSE	suppressor gene	MI:0581	FALSE	NO
     ribonuclease assay 	MI:0920	FALSE	unspecified role	MI:0499	FALSE	MAYBE
    footprinting 	MI:0417	FALSE	experimental role	MI:0495	FALSE	NO
    footprinting 	MI:0417	FALSE	ancillary	MI:0684	FALSE	NO
    footprinting 	MI:0417	FALSE	bait	MI:0496	FALSE	NO
    footprinting 	MI:0417	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
    footprinting 	MI:0417	FALSE	fluorescence donor	MI:0583	FALSE	NO
    footprinting 	MI:0417	FALSE	neutral component	MI:0497	FALSE	YES
    footprinting 	MI:0417	FALSE	prey	MI:0498	FALSE	NO
    footprinting 	MI:0417	FALSE	putative self	MI:0898	FALSE	NO
    footprinting 	MI:0417	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
    footprinting 	MI:0417	FALSE	self	MI:0503	FALSE	NO
    footprinting 	MI:0417	FALSE	suppressed gene	MI:0582	FALSE	NO
    footprinting 	MI:0417	FALSE	suppressor gene	MI:0581	FALSE	NO
    footprinting 	MI:0417	FALSE	unspecified role	MI:0499	FALSE	MAYBE
     chemical footprinting 	MI:0602	FALSE	experimental role	MI:0495	FALSE	NO
     chemical footprinting 	MI:0602	FALSE	ancillary	MI:0684	FALSE	NO
     chemical footprinting 	MI:0602	FALSE	bait	MI:0496	FALSE	NO
     chemical footprinting 	MI:0602	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
     chemical footprinting 	MI:0602	FALSE	fluorescence donor	MI:0583	FALSE	NO
     chemical footprinting 	MI:0602	FALSE	neutral component	MI:0497	FALSE	YES
     chemical footprinting 	MI:0602	FALSE	prey	MI:0498	FALSE	NO
     chemical footprinting 	MI:0602	FALSE	putative self	MI:0898	FALSE	NO
     chemical footprinting 	MI:0602	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
     chemical footprinting 	MI:0602	FALSE	self	MI:0503	FALSE	NO
     chemical footprinting 	MI:0602	FALSE	suppressed gene	MI:0582	FALSE	NO
     chemical footprinting 	MI:0602	FALSE	suppressor gene	MI:0581	FALSE	NO
     chemical footprinting 	MI:0602	FALSE	unspecified role	MI:0499	FALSE	MAYBE
      dimethylsulphate footprinting 	MI:0603	FALSE	experimental role	MI:0495	FALSE	NO
      dimethylsulphate footprinting 	MI:0603	FALSE	ancillary	MI:0684	FALSE	NO
      dimethylsulphate footprinting 	MI:0603	FALSE	bait	MI:0496	FALSE	NO
      dimethylsulphate footprinting 	MI:0603	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
      dimethylsulphate footprinting 	MI:0603	FALSE	fluorescence donor	MI:0583	FALSE	NO
      dimethylsulphate footprinting 	MI:0603	FALSE	neutral component	MI:0497	FALSE	YES
      dimethylsulphate footprinting 	MI:0603	FALSE	prey	MI:0498	FALSE	NO
      dimethylsulphate footprinting 	MI:0603	FALSE	putative self	MI:0898	FALSE	NO
      dimethylsulphate footprinting 	MI:0603	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
      dimethylsulphate footprinting 	MI:0603	FALSE	self	MI:0503	FALSE	NO
      dimethylsulphate footprinting 	MI:0603	FALSE	suppressed gene	MI:0582	FALSE	NO
      dimethylsulphate footprinting 	MI:0603	FALSE	suppressor gene	MI:0581	FALSE	NO
      dimethylsulphate footprinting 	MI:0603	FALSE	unspecified role	MI:0499	FALSE	MAYBE
      potassium permanganate footprinting 	MI:0604	FALSE	experimental role	MI:0495	FALSE	NO
      potassium permanganate footprinting 	MI:0604	FALSE	ancillary	MI:0684	FALSE	NO
      potassium permanganate footprinting 	MI:0604	FALSE	bait	MI:0496	FALSE	NO
      potassium permanganate footprinting 	MI:0604	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
      potassium permanganate footprinting 	MI:0604	FALSE	fluorescence donor	MI:0583	FALSE	NO
      potassium permanganate footprinting 	MI:0604	FALSE	neutral component	MI:0497	FALSE	YES
      potassium permanganate footprinting 	MI:0604	FALSE	prey	MI:0498	FALSE	NO
      potassium permanganate footprinting 	MI:0604	FALSE	putative self	MI:0898	FALSE	NO
      potassium permanganate footprinting 	MI:0604	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
      potassium permanganate footprinting 	MI:0604	FALSE	self	MI:0503	FALSE	NO
      potassium permanganate footprinting 	MI:0604	FALSE	suppressed gene	MI:0582	FALSE	NO
      potassium permanganate footprinting 	MI:0604	FALSE	suppressor gene	MI:0581	FALSE	NO
      potassium permanganate footprinting 	MI:0604	FALSE	unspecified role	MI:0499	FALSE	MAYBE
     enzymatic footprinting 	MI:0605	FALSE	experimental role	MI:0495	FALSE	NO
     enzymatic footprinting 	MI:0605	FALSE	ancillary	MI:0684	FALSE	NO
     enzymatic footprinting 	MI:0605	FALSE	bait	MI:0496	FALSE	NO
     enzymatic footprinting 	MI:0605	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
     enzymatic footprinting 	MI:0605	FALSE	fluorescence donor	MI:0583	FALSE	NO
     enzymatic footprinting 	MI:0605	FALSE	neutral component	MI:0497	FALSE	YES
     enzymatic footprinting 	MI:0605	FALSE	prey	MI:0498	FALSE	NO
     enzymatic footprinting 	MI:0605	FALSE	putative self	MI:0898	FALSE	NO
